Date,Consumption,Wind,Solar,Wind+Solar
2015-01-01,1111.336,325.12799999999993,17.079,342.207
2015-01-02,1300.8839999999998,603.5580000000001,7.758,611.316
2015-01-03,1265.2709999999997,462.9529999999999,7.236000000000001,470.18899999999996
2015-01-04,1198.854,385.02400000000006,19.983999999999998,405.0080000000001
2015-01-05,1449.8609999999999,216.54300000000003,26.524,243.067
2015-01-06,1452.8909999999998,117.231,32.888,150.11900000000003
2015-01-07,1569.872,227.208,17.113,244.321
2015-01-08,1586.974,440.32000000000005,8.597,448.91700000000003
2015-01-09,1563.2930000000001,641.73,6.823,648.5530000000001
2015-01-10,1331.448,634.6750000000001,20.476999999999997,655.1519999999999
2015-01-11,1262.1610000000003,630.3790000000001,19.811000000000003,650.1900000000002
2015-01-12,1582.0660000000003,631.8330000000001,11.025000000000002,642.8580000000001
2015-01-13,1574.3019999999997,511.733,50.282000000000004,562.0150000000001
2015-01-14,1593.6819999999998,406.986,18.104999999999997,425.091
2015-01-15,1602.4040000000002,556.471,17.156,573.6270000000001
2015-01-16,1565.3199999999997,249.329,22.817,272.1460000000001
2015-01-17,1354.8010000000002,137.719,21.405000000000005,159.12400000000005
2015-01-18,1267.4890000000003,127.21700000000001,31.261,158.47800000000004
2015-01-19,1594.8690000000001,31.620999999999995,23.683,55.304
2015-01-20,1629.7300000000002,16.736999999999995,10.79,27.527
2015-01-21,1632.1459999999997,50.364999999999995,22.121000000000002,72.486
2015-01-22,1636.9779999999996,62.294,12.119,74.41300000000001
2015-01-23,1616.264,38.59,7.014999999999999,45.60499999999999
2015-01-24,1402.911,156.99800000000002,9.832999999999998,166.831
2015-01-25,1290.6550000000002,111.70699999999998,11.572000000000001,123.27899999999998
2015-01-26,1611.883,231.59400000000002,10.594,242.18800000000002
2015-01-27,1620.5649999999996,268.63100000000003,17.574,286.20500000000004
2015-01-28,1626.1640000000002,441.697,16.581,458.278
2015-01-29,1620.04,401.554,27.784000000000002,429.3380000000001
2015-01-30,1587.346,125.17899999999999,13.462,138.641
2015-01-31,1360.551,133.954,20.213,154.167
2015-02-01,1273.828,121.819,24.68,146.499
2015-02-02,1608.68,197.40499999999997,20.267999999999997,217.673
2015-02-03,1639.2599999999998,97.155,27.529999999999998,124.68499999999999
2015-02-04,1651.314,40.21799999999999,31.95,72.16800000000002
2015-02-05,1647.357,127.51899999999998,29.04,156.55899999999997
2015-02-06,1620.5069999999998,168.54800000000003,46.344,214.89200000000002
2015-02-07,1408.553,284.22599999999994,55.924,340.15000000000003
2015-02-08,1296.8550000000002,405.421,52.428999999999995,457.84999999999997
2015-02-09,1618.6070000000002,382.505,15.048999999999998,397.554
2015-02-10,1626.8640000000003,145.80300000000003,24.129,169.93200000000002
2015-02-11,1623.0859999999998,26.156,28.011,54.16700000000001
2015-02-12,1619.396,24.474999999999998,40.589,65.06400000000001
2015-02-13,1583.1730000000002,96.107,64.53199999999998,160.639
2015-02-14,1359.135,117.22899999999998,67.187,184.41600000000003
2015-02-15,1261.1670000000001,202.85199999999998,60.94200000000001,263.79400000000004
2015-02-16,1536.78,204.535,60.863,265.398
2015-02-17,1600.0189999999996,64.95100000000001,40.309999999999995,105.26100000000001
2015-02-18,1611.379,134.26100000000002,40.082,174.34300000000002
2015-02-19,1607.7410000000002,243.06099999999998,62.938,305.999
2015-02-20,1571.0169999999998,332.2839999999999,79.74499999999999,412.02899999999994
2015-02-21,1345.9130000000002,270.833,49.617,320.45000000000005
2015-02-22,1256.9379999999999,162.979,52.147999999999996,215.12700000000004
2015-02-23,1592.6559999999997,365.7630000000001,28.046,393.80899999999997
2015-02-24,1604.9909999999993,317.5560000000001,50.806,368.362
2015-02-25,1585.249,107.04699999999997,72.24799999999999,179.295
2015-02-26,1579.3500000000004,177.50499999999997,106.26300000000002,283.768
2015-02-27,1569.187,136.12199999999999,65.845,201.967
2015-02-28,1340.4889999999998,207.35000000000002,82.594,289.944
2015-03-01,1235.8359999999998,449.937,36.68900000000001,486.62600000000003
2015-03-02,1546.866,510.473,65.60100000000001,576.0740000000002
2015-03-03,1570.6389999999997,430.8539999999999,101.146,532.0000000000001
2015-03-04,1579.064,379.81600000000003,70.465,450.2810000000001
2015-03-05,1573.5580000000002,164.829,68.654,233.483
2015-03-06,1547.83,137.701,65.594,203.29500000000002
2015-03-07,1317.4249999999997,269.20300000000003,114.55600000000001,383.75899999999996
2015-03-08,1182.494,202.51199999999997,134.96699999999998,337.47900000000004
2015-03-09,1496.531,74.487,118.813,193.3
2015-03-10,1537.668,145.52800000000002,97.02900000000001,242.557
2015-03-11,1530.601,124.235,114.652,238.88699999999994
2015-03-12,1536.444,74.432,104.66800000000002,179.1
2015-03-13,1524.4739999999995,153.322,85.05400000000002,238.37599999999998
2015-03-14,1320.247,147.21999999999997,41.482,188.702
2015-03-15,1212.893,243.31099999999995,63.371999999999986,306.68300000000005
2015-03-16,1507.5190000000002,334.7219999999999,117.27799999999998,451.9999999999999
2015-03-17,1506.4850000000001,186.919,131.459,318.3780000000001
2015-03-18,1498.9600000000003,113.93699999999998,149.836,263.773
2015-03-19,1508.011,45.01,135.88599999999997,180.896
2015-03-20,1490.0080000000003,35.96,123.326,159.28599999999997
2015-03-21,1304.469,164.026,75.30700000000002,239.333
2015-03-22,1196.051,132.09100000000004,87.08,219.17099999999996
2015-03-23,1500.293,66.90399999999998,113.19,180.09400000000002
2015-03-24,1518.172,23.567999999999994,117.004,140.57200000000003
2015-03-25,1508.028,142.02399999999997,116.248,258.272
2015-03-26,1521.2409999999998,120.27100000000002,38.513,158.78399999999996
2015-03-27,1499.7010000000002,219.29600000000002,76.24400000000003,295.54
2015-03-28,1274.136,214.583,115.41999999999999,330.00300000000004
2015-03-29,1187.673,521.684,37.867000000000004,559.5509999999999
2015-03-30,1500.454,610.8620000000001,90.40299999999998,701.2650000000001
2015-03-31,1517.4189999999999,624.6740000000002,69.416,694.0899999999999
2015-04-01,1531.9440000000002,571.0569999999999,98.70999999999998,669.7669999999998
2015-04-02,1506.1470000000004,418.505,81.69,500.195
2015-04-03,1174.0949999999998,161.449,140.232,301.681
2015-04-04,1193.2739999999997,88.66000000000001,96.84699999999998,185.50699999999998
2015-04-05,1084.8300000000002,72.33700000000002,151.392,223.729
2015-04-06,1122.7239999999997,76.945,111.57000000000001,188.515
2015-04-07,1464.2859999999996,155.72299999999996,159.794,315.51700000000005
2015-04-08,1476.0700000000002,78.784,125.82400000000001,204.608
2015-04-09,1448.204,24.647000000000006,175.45000000000002,200.097
2015-04-10,1420.4370000000001,44.875,180.74,225.61499999999998
2015-04-11,1230.6030000000003,351.54,112.846,464.38600000000014
2015-04-12,1122.5549999999998,300.331,159.13400000000001,459.46500000000003
2015-04-13,1444.641,334.801,144.95999999999998,479.761
2015-04-14,1463.9750000000001,216.884,168.19,385.074
2015-04-15,1455.6659999999997,290.28,193.76999999999998,484.04999999999995
2015-04-16,1447.2020000000002,137.14399999999998,147.324,284.46799999999996
2015-04-17,1432.894,151.659,104.332,255.99099999999996
2015-04-18,1199.975,84.779,169.882,254.661
2015-04-19,1102.443,51.10400000000001,198.88299999999995,249.98699999999997
2015-04-20,1410.4869999999996,113.38300000000002,205.49600000000004,318.8790000000001
2015-04-21,1432.1990000000003,228.041,206.99000000000004,435.03099999999995
2015-04-22,1423.3980000000001,105.75599999999999,160.09500000000003,265.85099999999994
2015-04-23,1418.2929999999997,52.02099999999999,175.937,227.95799999999994
2015-04-24,1398.64,59.09,199.57000000000002,258.65999999999997
2015-04-25,1201.1740000000002,150.274,94.441,244.71499999999997
2015-04-26,1103.922,67.13600000000001,128.818,195.954
2015-04-27,1447.7820000000002,133.80899999999997,115.396,249.20499999999996
2015-04-28,1467.317,133.987,106.75399999999999,240.74099999999999
2015-04-29,1453.7730000000001,153.28799999999998,188.72,342.00800000000004
2015-04-30,1424.3020000000001,150.687,131.62300000000002,282.31000000000006
2015-05-01,1079.915,63.833999999999996,103.282,167.11599999999996
2015-05-02,1125.9120000000003,40.322,143.598,183.92000000000002
2015-05-03,1101.446,229.809,88.594,318.40299999999996
2015-05-04,1413.223,197.049,138.38399999999996,335.433
2015-05-05,1445.995,380.563,107.21600000000001,487.77900000000005
2015-05-06,1434.754,305.75600000000003,145.29399999999998,451.04999999999995
2015-05-07,1430.15,260.491,162.95700000000002,423.448
2015-05-08,1392.394,52.543000000000006,176.12600000000003,228.66899999999993
2015-05-09,1184.9910000000002,290.011,113.68299999999999,403.69399999999996
2015-05-10,1088.4379999999999,240.72299999999996,181.404,422.12700000000007
2015-05-11,1407.102,165.67600000000002,189.04100000000005,354.7169999999999
2015-05-12,1433.0549999999998,280.1669999999999,161.21899999999997,441.38599999999985
2015-05-13,1395.2379999999998,223.766,177.51,401.2759999999999
2015-05-14,1098.291,77.642,145.41499999999996,223.05699999999993
2015-05-15,1245.49,55.131,145.869,200.99999999999997
2015-05-16,1151.318,193.20999999999995,138.18100000000004,331.391
2015-05-17,1076.9390000000003,227.92200000000003,149.47799999999998,377.3999999999999
2015-05-18,1396.521,156.963,182.09800000000004,339.0610000000001
2015-05-19,1434.1030000000003,241.209,125.10000000000002,366.30899999999997
2015-05-20,1425.217,92.80099999999999,105.49300000000001,198.294
2015-05-21,1423.0810000000001,69.252,140.32,209.57200000000006
2015-05-22,1393.6499999999999,41.41499999999999,176.991,218.40599999999995
2015-05-23,1163.304,70.854,119.79799999999999,190.65199999999996
2015-05-24,1010.009,22.434,143.26999999999995,165.704
2015-05-25,1054.7350000000001,74.07899999999998,113.39800000000001,187.477
2015-05-26,1388.669,147.333,110.496,257.829
2015-05-27,1420.1040000000003,125.289,117.916,243.20500000000004
2015-05-28,1416.905,256.677,165.64900000000003,422.3260000000001
2015-05-29,1391.308,170.035,147.58999999999997,317.62500000000006
2015-05-30,1182.8680000000002,290.9289999999999,140.754,431.68299999999994
2015-05-31,1084.5679999999998,283.656,155.475,439.131
2015-06-01,1394.1449999999998,147.38099999999997,132.072,279.45300000000003
2015-06-02,1437.818,478.51599999999996,154.35200000000003,632.868
2015-06-03,1412.5790000000002,316.33900000000006,177.705,494.04400000000004
2015-06-04,1205.178,56.149,218.299,274.448
2015-06-05,1320.672,156.82199999999997,216.42399999999998,373.24600000000004
2015-06-06,1174.111,184.088,181.009,365.097
2015-06-07,1070.875,109.24299999999998,186.591,295.83400000000006
2015-06-08,1395.4669999999999,160.10700000000003,119.035,279.142
2015-06-09,1418.8209999999997,106.815,97.876,204.691
2015-06-10,1424.7000000000005,84.706,143.4,228.106
2015-06-11,1420.772,58.75599999999999,172.31999999999996,231.07600000000002
2015-06-12,1411.397,56.41900000000002,199.816,256.23500000000007
2015-06-13,1192.3199999999997,143.809,143.346,287.15500000000003
2015-06-14,1073.904,114.35199999999998,166.14499999999998,280.497
2015-06-15,1393.5539999999999,112.77900000000002,133.09599999999998,245.87500000000003
2015-06-16,1401.419,90.33500000000002,137.91800000000003,228.253
2015-06-17,1402.1989999999996,127.65300000000002,192.863,320.51599999999996
2015-06-18,1419.662,223.96099999999996,87.71200000000002,311.673
2015-06-19,1395.9310000000003,218.656,104.668,323.3240000000001
2015-06-20,1180.5349999999999,135.488,107.56700000000001,243.05499999999998
2015-06-21,1085.1269999999997,80.067,107.638,187.70500000000004
2015-06-22,1409.9750000000001,122.56299999999999,90.98600000000002,213.54899999999998
2015-06-23,1431.5239999999997,207.185,126.521,333.70599999999996
2015-06-24,1431.0969999999998,177.37099999999998,132.832,310.2030000000001
2015-06-25,1417.8649999999998,42.68900000000001,175.95700000000002,218.646
2015-06-26,1394.149,31.867,157.912,189.779
2015-06-27,1175.9119999999998,166.76799999999997,112.50599999999999,279.274
2015-06-28,1064.6420000000003,63.40299999999999,186.14,249.54300000000003
2015-06-29,1398.2829999999997,52.494,182.155,234.64900000000003
2015-06-30,1423.8090000000002,47.230000000000004,207.983,255.213
2015-07-01,1444.9570000000003,158.819,217.82700000000003,376.646
2015-07-02,1470.1999999999998,218.78999999999996,212.962,431.75199999999995
2015-07-03,1439.366,71.633,189.46699999999996,261.1000000000001
2015-07-04,1215.227,82.89299999999999,196.26200000000003,279.15500000000003
2015-07-05,1121.1749999999997,97.52499999999999,174.59299999999996,272.118
2015-07-06,1422.0649999999998,173.29899999999998,190.647,363.946
2015-07-07,1454.9920000000004,120.46899999999998,184.434,304.9030000000001
2015-07-08,1434.461,418.904,127.19800000000001,546.1019999999999
2015-07-09,1415.7099999999998,418.71699999999987,137.69099999999997,556.408
2015-07-10,1380.306,217.787,200.96999999999997,418.757
2015-07-11,1165.9979999999998,50.017999999999994,193.95199999999997,243.97000000000006
2015-07-12,1084.8220000000001,116.87,140.93999999999997,257.81
2015-07-13,1401.8450000000003,112.572,75.68700000000001,188.25900000000001
2015-07-14,1429.539,115.93200000000002,108.586,224.518
2015-07-15,1430.462,50.165,162.62099999999998,212.78599999999997
2015-07-16,1440.1809999999998,42.96,183.513,226.473
2015-07-17,1425.905,187.51299999999998,168.47600000000003,355.9890000000001
2015-07-18,1186.873,150.58100000000002,148.59799999999998,299.1789999999999
2015-07-19,1093.809,147.605,108.78099999999999,256.3859999999999
2015-07-20,1399.2880000000002,116.549,145.53300000000002,262.082
2015-07-21,1449.58,197.342,172.694,370.0359999999999
2015-07-22,1442.967,87.09299999999998,165.59900000000002,252.69199999999998
2015-07-23,1417.126,74.843,132.932,207.77499999999998
2015-07-24,1388.7110000000002,108.88,169.17400000000004,278.05400000000003
2015-07-25,1176.33,461.9720000000001,135.593,597.5649999999999
2015-07-26,1051.8670000000002,241.11800000000002,177.35,418.46799999999996
2015-07-27,1354.4080000000001,290.984,113.897,404.881
2015-07-28,1379.2069999999994,427.335,123.039,550.3740000000001
2015-07-29,1374.8929999999998,405.033,118.725,523.758
2015-07-30,1370.3500000000001,396.1570000000001,151.51100000000002,547.668
2015-07-31,1326.9479999999996,127.66599999999998,188.27299999999997,315.939
2015-08-01,1123.8090000000002,61.181000000000004,157.69799999999998,218.87900000000002
2015-08-02,1038.046,46.869,183.83700000000002,230.706
2015-08-03,1353.9120000000003,127.868,203.41200000000003,331.28000000000003
2015-08-04,1385.4399999999998,162.88699999999997,139.899,302.78600000000006
2015-08-05,1368.478,68.68599999999999,194.80800000000002,263.49399999999997
2015-08-06,1389.7430000000002,94.69,190.6,285.28999999999996
2015-08-07,1363.039,73.113,176.365,249.47799999999995
2015-08-08,1162.867,126.431,157.08399999999997,283.51499999999993
2015-08-09,1071.309,70.336,171.801,242.137
2015-08-10,1364.3639999999998,77.203,149.19,226.39300000000003
2015-08-11,1384.0700000000002,79.87700000000001,166.506,246.38299999999998
2015-08-12,1394.0840000000003,77.83099999999999,154.922,232.753
2015-08-13,1394.573,210.78199999999998,182.845,393.627
2015-08-14,1365.638,188.334,146.49800000000002,334.832
2015-08-15,1143.305,65.667,121.592,187.25900000000001
2015-08-16,1068.273,98.615,56.387,155.00200000000004
2015-08-17,1364.6609999999998,142.498,49.802,192.30000000000007
2015-08-18,1374.6929999999995,104.85600000000004,94.32899999999998,199.185
2015-08-19,1363.8310000000001,33.009,104.52600000000002,137.535
2015-08-20,1367.7,30.543999999999997,123.52999999999999,154.074
2015-08-21,1343.751,55.19399999999999,173.46800000000002,228.66199999999992
2015-08-22,1144.3469999999998,129.76500000000001,186.346,316.11099999999993
2015-08-23,1063.363,289.78600000000006,171.318,461.104
2015-08-24,1386.8990000000001,258.46999999999997,120.085,378.55499999999995
2015-08-25,1400.4839999999997,395.60899999999987,127.304,522.913
2015-08-26,1411.1190000000004,288.87199999999996,180.24400000000003,469.1160000000001
2015-08-27,1423.337,218.99,119.73700000000001,338.727
2015-08-28,1383.029,86.61800000000001,107.129,193.74699999999999
2015-08-29,1164.636,40.84700000000001,172.19399999999996,213.041
2015-08-30,1085.5680000000002,55.97099999999999,162.39500000000004,218.36599999999993
2015-08-31,1418.0650000000005,101.452,166.71800000000002,268.17
2015-09-01,1454.1930000000002,221.322,94.596,315.91799999999995
2015-09-02,1431.186,182.79100000000003,120.10800000000002,302.899
2015-09-03,1424.9130000000002,113.314,91.536,204.85000000000005
2015-09-04,1398.09,240.75799999999998,123.20100000000001,363.959
2015-09-05,1188.41,446.861,95.646,542.507
2015-09-06,1108.4650000000001,481.0819999999999,97.59800000000003,578.6800000000001
2015-09-07,1409.703,147.32600000000002,89.038,236.364
2015-09-08,1434.1840000000002,78.66700000000002,118.003,196.67000000000002
2015-09-09,1426.9299999999996,95.91599999999998,142.309,238.225
2015-09-10,1426.198,152.08700000000002,141.593,293.67999999999995
2015-09-11,1407.6950000000002,142.54100000000003,138.019,280.55999999999995
2015-09-12,1201.7610000000002,148.79499999999996,131.44,280.235
2015-09-13,1113.172,137.882,96.78999999999998,234.67200000000003
2015-09-14,1438.2569999999998,229.019,70.731,299.75
2015-09-15,1458.2459999999999,352.415,95.00299999999999,447.418
2015-09-16,1475.5,319.829,70.32499999999999,390.15400000000005
2015-09-17,1478.1129999999998,438.0800000000001,76.106,514.1860000000001
2015-09-18,1415.759,180.15100000000004,111.52999999999999,291.681
2015-09-19,1194.287,85.477,105.75699999999999,191.234
2015-09-20,1109.6390000000001,166.83,90.97799999999998,257.80800000000005
2015-09-21,1420.4479999999999,96.52,133.641,230.161
2015-09-22,1461.9889999999996,171.15099999999995,66.47399999999999,237.62500000000003
2015-09-23,1466.2,79.286,64.206,143.49199999999996
2015-09-24,1456.2100000000003,195.38199999999998,99.773,295.1550000000001
2015-09-25,1427.929,77.128,104.58899999999998,181.71700000000007
2015-09-26,1212.7610000000002,68.06299999999999,94.86000000000001,162.923
2015-09-27,1121.202,91.51900000000002,130.186,221.705
2015-09-28,1431.7289999999998,90.68,130.787,221.467
2015-09-29,1459.78,163.317,142.00099999999998,305.31800000000004
2015-09-30,1458.9140000000002,142.645,159.76899999999998,302.41399999999993
2015-10-01,1425.006,102.329,169.80900000000003,272.138
2015-10-02,1391.05,81.22900000000001,160.641,241.87000000000003
2015-10-03,1103.1129999999998,58.12900000000001,134.11300000000003,192.24200000000002
2015-10-04,1096.6090000000002,54.97600000000001,71.88000000000001,126.85600000000002
2015-10-05,1411.5360000000005,140.70300000000003,101.552,242.255
2015-10-06,1472.8390000000002,289.12199999999996,56.15700000000001,345.2789999999999
2015-10-07,1482.683,196.138,37.459,233.597
2015-10-08,1476.6840000000002,50.85999999999999,44.709,95.56900000000002
2015-10-09,1434.1289999999997,50.77,60.43699999999999,111.20700000000004
2015-10-10,1214.9739999999997,198.301,72.662,270.963
2015-10-11,1126.6439999999998,324.805,111.136,435.941
2015-10-12,1445.2069999999997,215.95800000000003,119.87,335.828
2015-10-13,1511.174,127.045,44.312000000000005,171.35699999999997
2015-10-14,1541.5169999999996,131.671,22.929,154.6
2015-10-15,1543.672,174.99800000000005,13.684999999999999,188.68300000000005
2015-10-16,1508.6350000000002,85.50999999999999,16.652999999999995,102.16300000000001
2015-10-17,1271.6779999999997,25.188,30.160999999999998,55.34900000000001
2015-10-18,1179.09,31.859999999999996,29.226,61.086
2015-10-19,1492.3269999999998,20.771,37.181000000000004,57.952000000000005
2015-10-20,1515.9689999999998,28.515000000000004,35.2,63.715
2015-10-21,1511.232,129.95,42.151,172.10099999999997
2015-10-22,1514.531,262.632,36.773,299.405
2015-10-23,1464.9549999999997,169.68699999999998,62.1,231.78699999999998
2015-10-24,1245.4040000000002,141.877,65.28599999999999,207.163
2015-10-25,1166.5499999999997,107.51299999999999,40.376999999999995,147.89000000000001
2015-10-26,1460.365,142.08900000000003,77.655,219.74400000000003
2015-10-27,1501.4819999999997,162.71399999999997,64.449,227.16299999999998
2015-10-28,1513.6390000000001,162.39000000000001,50.586000000000006,212.976
2015-10-29,1505.791,30.978,30.314000000000004,61.29200000000001
2015-10-30,1482.9890000000005,91.14099999999999,34.647,125.788
2015-10-31,1237.624,188.01,72.03099999999999,260.041
2015-11-01,1163.587,77.939,87.09499999999998,165.034
2015-11-02,1487.2939999999999,36.538000000000004,80.938,117.476
2015-11-03,1524.191,27.695,79.488,107.18299999999999
2015-11-04,1523.905,88.244,60.406,148.65
2015-11-05,1505.1570000000002,104.74300000000001,67.52700000000002,172.27
2015-11-06,1479.034,217.747,40.38199999999999,258.129
2015-11-07,1269.5240000000001,350.353,28.779999999999998,379.13300000000004
2015-11-08,1162.261,317.087,68.16199999999999,385.2490000000001
2015-11-09,1496.9310000000005,578.6919999999999,33.549,612.241
2015-11-10,1533.091,586.7679999999999,33.653,620.421
2015-11-11,1521.9320000000002,385.009,44.772999999999996,429.7819999999999
2015-11-12,1518.605,283.66299999999995,47.09,330.75300000000004
2015-11-13,1512.112,468.868,36.626999999999995,505.49500000000006
2015-11-14,1298.1319999999998,575.8399999999999,41.392,617.232
2015-11-15,1203.657,530.7900000000001,21.279,552.0690000000001
2015-11-16,1504.1119999999999,433.9,45.787,479.687
2015-11-17,1542.2819999999997,493.61799999999994,15.270000000000001,508.8879999999999
2015-11-18,1533.1249999999998,689.13,42.714999999999996,731.8449999999999
2015-11-19,1550.1950000000002,654.2799999999999,30.482,684.762
2015-11-20,1531.888,304.53700000000003,12.020999999999999,316.558
2015-11-21,1312.858,195.65000000000003,28.132,223.78200000000004
2015-11-22,1241.689,295.0419999999999,22.313000000000002,317.35499999999996
2015-11-23,1563.4449999999997,155.925,26.796000000000003,182.721
2015-11-24,1616.7699999999995,408.15200000000004,37.327999999999996,445.48
2015-11-25,1613.4079999999997,175.26699999999997,11.463000000000001,186.72999999999993
2015-11-26,1596.0149999999999,97.36200000000001,23.364,120.72600000000001
2015-11-27,1573.0739999999998,248.985,32.104,281.08899999999994
2015-11-28,1364.086,494.2050000000001,17.984999999999996,512.1899999999999
2015-11-29,1267.0620000000001,696.6370000000002,7.67,704.3070000000001
2015-11-30,1571.189,597.162,11.928999999999998,609.091
2015-12-01,1588.0210000000002,402.6950000000001,14.229000000000001,416.9240000000001
2015-12-02,1585.3080000000002,344.001,11.218,355.219
2015-12-03,1577.457,279.5230000000001,32.059999999999995,311.58299999999997
2015-12-04,1570.3180000000002,509.941,18.361,528.3019999999999
2015-12-05,1337.095,584.7270000000001,37.127,621.854
2015-12-06,1232.0729999999999,589.6269999999998,39.065,628.6919999999998
2015-12-07,1536.2510000000004,115.882,37.846999999999994,153.729
2015-12-08,1572.7400000000002,216.441,42.705,259.14599999999996
2015-12-09,1586.3929999999998,279.995,21.605999999999998,301.601
2015-12-10,1596.593,383.741,38.635000000000005,422.376
2015-12-11,1578.2199999999998,519.489,21.611000000000004,541.1
2015-12-12,1334.3760000000004,422.25099999999986,25.051,447.3019999999999
2015-12-13,1242.101,288.09499999999997,23.287000000000003,311.38199999999995
2015-12-14,1554.9470000000001,110.012,27.409000000000002,137.421
2015-12-15,1567.8999999999999,81.591,18.892000000000003,100.48299999999999
2015-12-16,1562.404,253.00699999999998,11.903,264.90999999999997
2015-12-17,1512.0950000000003,348.14500000000004,14.895,363.04
2015-12-18,1462.4430000000002,328.025,13.02,341.04499999999996
2015-12-19,1255.0729999999999,315.38599999999997,28.491,343.877
2015-12-20,1165.1589999999999,370.892,31.769,402.661
2015-12-21,1396.4540000000004,583.3849999999999,13.837,597.2219999999999
2015-12-22,1379.0310000000002,636.047,26.536999999999995,662.5839999999998
2015-12-23,1312.974,552.049,28.188999999999997,580.238
2015-12-24,1121.944,450.48400000000004,36.87,487.3539999999999
2015-12-25,1047.2769999999998,420.504,32.053000000000004,452.55700000000013
2015-12-26,1049.3490000000002,608.3749999999999,43.837999999999994,652.2129999999999
2015-12-27,1068.214,440.394,38.62499999999999,479.01900000000006
2015-12-28,1219.075,206.191,41.696000000000005,247.887
2015-12-29,1233.6600000000003,305.635,32.62499999999999,338.26000000000005
2015-12-30,1238.863,365.17599999999993,27.27,392.4459999999999
2015-12-31,1158.103,358.33000000000004,20.226,378.5560000000001
2016-01-01,1060.3660000000002,107.20900000000002,18.563,125.772
2016-01-02,1192.6979999999999,409.6219999999999,9.405999999999999,419.0279999999999
